ADDRNUMBER,NAME1,STREET,HOUSE_NUM1,CITY1,POST_CODE1,COUNTRY,REGION,TEL_NUMBER,SMTP_ADDR
0000501615,Amann Handels GmbH & Co. KG 4,Am Hafen,94,Essen,45127,DE,,+41 99 3952 4969,info@amannhandelsgmbhco.de
0000501616,Amann Vertriebs KG 19,Ringstraße,92,Düsseldorf,6620,DE,,+48 60 2417 6571,bestellung@amannvertriebskg19.de
0000501617,Hotel Vogel Leipzig,Industriering,1,Leipzig,04109,DE,,+41 90 9078 8848,info@hotelvogelleipzig.de
0000501618,Metzgerei Wendt 11,Talstraße,175,Bochum,44787,DE,,+33 77 3374 6484,info@metzgereiwendt11.de
0000501619,Thiel Großhandel GmbH 6,Am Hafen,119,Düsseldorf,40213,DE,,+48 80 6921 7715,bestellung@thielgroßhandelgmb.de
0000501620,Vetter Handels GmbH & Co. KG 19,Gewerbepark,100,Essen,45127,DE,,+43 81 5904 3103,info@vetterhandelsgmbhc.de
0000501621,Betriebskantine Winkler AG 17,Bahnhofstraße,88,Düsseldorf,40213,DE,,+33 79 7517 7591,info@betriebskantinewin.de
0000501622,Bäckerei Krause 2,Gewerbepark,162,Dresden,01067,DE,,+43 59 3059 126,buchhaltung@bäckereikrause2.de
0000501623,Kiosk Sievers Hamburg,Hauptstraße,239,Hamburg,20095,DE,,+33 37 9206 1801,einkauf@kiosksievershambur.de
0000501624,Vetter Vertriebs KG,Am Hafen,229,Lille,59000,FR,,+41 45 8853 1873,bestellung@vettervertriebskg.fr
0000501625,Kiosk Radtke Mannheim,Lindenweg,6,Mannheim,68159,DE,,+33 23 2837 199,bestellung@kioskradtkemannhei.de
0000501626,Bäckerei Eckert 12,Gewerbepark,22,Hamburg,20095,DE,,+43 86 6437 7350,info@bäckereieckert12.de
0000501627,Eckert Gastronomie GmbH 14,Brückenstraße,193,Essen,45127,DE,,+33 84 3235 4019,buchhaltungeckertgastronomieg.de
0000501628,Hotel Rohde Duisburg,Marktplatz,19,Duisburg,47051,DE,,+41 74 7938 6001,bestellung@hotelrohdeduisburg.de
0000501629,Ziegler Partnermarkt Bonn,Schulstraße,41,Bonn,53111,DE,,+48 56 4461 5267,buchhaltung@zieglerpartnermark.de
0000501630,Bäckerei Ullrich 9,Lindenweg,65,Bonn,53111,DE,,+31 66 5818 5920,info@bäckereiullrich9.de
0000501631,Brandes Gastronomie GmbH 10,Marktplatz,141,Hamburg,20095,DE,,+48 82 9270 4000,einkauf@brandesgastronomie.de
0000501632,Vogel Vertriebs KG 10,Feldweg,233,Bremen,28195,DE,,+33 88 4666 3721,bestellung@vogelvertriebskg10.de
0000501633,Brandes Großhandel GmbH,Am Hafen,57,Münster,48143,DE,,+33 58 6234 316,bestellung@brandesgroßhandelg.de
0000501634,Bergmann Handels GmbH & Co. KG 12,Bahnhofstraße,223,Amsterdam,1012 AB,NL,,+33 46 1073 7682,info@bergmannhandelsgmb.nl
0000501635,Amann Partnermarkt München,Hauptstraße,59,München,80331,DE,,+31 76 9598 6089,buchhaltung@amannpartnermarktm.de
0000501636,Ullrich Handels GmbH & Co. KG,,,Kraków,30-001,PL,,+31 34 1262 1579,buchhaltung@ullrichhandelsgmbh.pl
0000501637,Ziegler Handels GmbH & Co. KG 11,Brückenstraße,104,Bochum,44787,DE,,+43 60 4256 2612,bestellung@zieglerhandelsgmbh.de
0000501638,Lehmann Gastronomie GmbH 5,Am Hafen,22,Bochum,44787,DE,,+31 62 3317 5186,bestellung@lehmanngastronomie.de
0000501639,Clemens Gastronomie GmbH 19,Lindenweg,145,Leipzig,04109,DE,,+41 22 7627 5528,bestellung@clemensgastronomie.de
0000501640,Kiosk Frank Bremen,Marktplatz,126,Bremen,28195,DE,,+41 98 7515 4314,info@kioskfrankbremen.de
0000501641,Kiosk Sievers Bremen,Ringstraße,228,Bremen,28195,DE,,+48 27 5033 4925,einkauf@kiosksieversbremen.de
0000501642,Bäckerei Dittrich 2,Marktplatz,146,Dresden,01067,DE,,+49 65 8981 1452,buchhaltung@bäckereidittrich2.de
0000501643,Metzgerei Stein 17,Bahnhofstraße,125,Bremen,28195,DE,,+31 46 2185 1787,info@metzgereistein17.de
0000501644,Hotel Krause Düsseldorf,Industriering,124,Düsseldorf,40213,DE,,+49 77 3109 2695,bestellung@hotelkrausedüsseld.de
0000501645,Metzgerei Gruber 8,Schulstraße,57,Bonn,53111,DE,,+49 99 7721 9772,einkaufmetzgereigruber8.de
0000501646,Frank Großhandel GmbH 2,Ringstraße,205,Münster,48143,DE,,,bestellung@frankgroßhandelgmb.de
0000501647,Hotel Stein Frankfurt am Main,Schulstraße,40,Frankfurt am Main,60311,DE,,+31 46 8154 9538,buchhaltung@hotelsteinfrankfur.de
0000501648,Betriebskantine Radtke AG 12,Am Hafen,97,Hannover,30159,DE,,+33 48 4351 4519,bestellung@betriebskantinerad.de
0000501649,Bäckerei Bergmann 3,Brückenstraße,113,Freiburg,79098,DE,,+33 59 4709 7682,bestellung@bäckereibergmann3.de
0000501650,Metzgerei Brandes 15,Talstraße,235,Freiburg,79098,DE,,+49 39 2318 8730,einkauf@metzgereibrandes15.de
0000501651,Hartmann Gastronomie GmbH 7,Talstraße,59,Essen,45127,DE,,+43 91 9700 1897,info@hartmanngastronomi.de
0000501652,Betriebskantine Thiel AG 4,Industriering,62,Dortmund,44135,DE,,+49 54 8731 6398,bestellung@betriebskantinethi.de
0000501653,Ullrich Vertriebs KG 14,Brückenstraße,124,Stuttgart,70173,DE,,+48 65 8385 9900,info@ullrichvertriebskg.de
0000501654,Bäckerei Ziegler 8,Am Hafen,15,Graz,8010,AT,,+48 72 5214 8046,info@bäckereiziegler8.at
0000501655,Metzgerei Sievers 10,Talstraße,132,Dresden,01067,DE,,+49 27 2293 2187,einkauf@metzgereisievers10.de
0000501656,Wendt Gastronomie GmbH 16,Feldweg,193,Zürich,8001,CH,,+33 64 3064 3870,einkauf@wendtgastronomiegm.ch
0000501657,Bäckerei Winkler 8,Am Hafen,198,Augsburg,86150,DE,,+33 20 8111 8077,bestellung@bäckereiwinkler8.de
0000501658,Betriebskantine Bergmann AG 7,Bahnhofstraße,138,Kraków,2988,PL,,+43 93 3897 4386,info@betriebskantineber.pl
0000501659,Bäckerei Engel 16,Gewerbepark,165,Bonn,53111,DE,,+43 40 3516 1463,buchhaltung@bäckereiengel16.de
0000501660,Ziegler Großhandel GmbH 4,Gewerbepark,199,Bielefeld,33602,DE,,+41 38 1942 2879,buchhaltung@zieglergroßhandelg.de
0000501661,Winkler Großhandel GmbH 11,Bahnhofstraße,3,Bochum,44787,DE,,+31 38 3304 9249,einkauf@winklergroßhandelg.de
0000501662,Vetter Vertriebs KG 17,Schulstraße,154,Bielefeld,33602,DE,,+43 27 2725 1832,einkauf@vettervertriebskg1.de
0000501663,Bergmann Partnermarkt Rotterdam,Ringstraße,164,Rotterdam,3011 AA,NL,,+33 53 2205 9496,einkauf@bergmannpartnermar.nl
0000501664,Metzgerei Winkler 18,Brückenstraße,220,Münster,48143,DE,,+41 57 5885 9011,bestellung@metzgereiwinkler18.de
0000501665,Hotel Clemens Mannheim,Ringstraße,164,Mannheim,68159,DE,,+49 55 9972 5598,einkauf@hotelclemensmannhe.de
0000501666,Bäckerei Vetter 4,Lindenweg,56,Bremen,28195,DE,,+48 30 8642 8918,einkauf@bäckereivetter4.de
0000501667,Dittrich Vertriebs KG,Schulstraße,71,Dortmund,44135,DE,,+49 78 5052 4310,buchhaltung@dittrichvertriebsk.de
0000501668,Hartmann Partnermarkt Düsseldorf 18,Feldweg,26,Düsseldorf,40213,DE,,+31 33 3418 8905,info@hartmannpartnermar.de
0000501669,Krause Großhandel GmbH 10,Hauptstraße,32,Karlsruhe,76133,DE,,+48 59 6522 2259,bestellung@krausegroßhandelgm.de
0000501670,Gruber Partnermarkt Leipzig,Talstraße,166,Leipzig,04109,DE,,+41 77 8932 3143,bestellung@gruberpartnermarkt.de
0000501671,Hotel Kaufmann Nürnberg,Bahnhofstraße,86,Nürnberg,90403,DE,,+33 87 5841 181,bestellung@hotelkaufmannnürnb.de
0000501672,Betriebskantine Bergmann AG 8,Industriering,40,Graz,8010,AT,,+31 22 8222 4310,buchhaltung@betriebskantineber.at
0000501673,Lehmann Großhandel GmbH 13,Lindenweg,215,München,80331,DE,,+49 35 8187 8136,buchhaltung@lehmanngroßhandelg.de
0000501674,Böhm Großhandel GmbH 6,Schulstraße,74,Augsburg,86150,DE,,+48 96 2262 2520,einkauf@böhmgroßhandelgmbh.de
0000501675,Hotel Böhm Wuppertal,Bahnhofstraße,138,Wuppertal,42103,DE,,+41 41 4224 513,einkauf@hotelböhmwuppertal.de
0000501676,Winkler Partnermarkt Essen,Marktplatz,145,Essen,9865,DE,,+48 86 2086 5991,bestellung@winklerpartnermark.de
0000501677,Vogel Vertriebs KG 15,Brückenstraße,73,Zürich,8001,CH,,+31 20 3836 686,einkauf@vogelvertriebskg15.ch
0000501678,Böhm Partnermarkt Bonn,Talstraße,50,Bonn,53111,DE,,+41 43 1969 6434,einkauf@böhmpartnermarktbo.de
0000501679,Bäckerei Lehmann 6,Ringstraße,60,Stuttgart,70173,DE,,+41 43 7544 3869,einkauf@bäckereilehmann6.de
0000501680,Wendt Großhandel GmbH 8,Schulstraße,157,Wien,1010,AT,,+41 56 7392 9577,einkauf@wendtgroßhandelgmb.at
0000501681,Kiosk Brandes Kraków,Bahnhofstraße,67,Kraków,30-001,PL,,,info@kioskbrandeskraków.pl
0000501682,Hotel Ullrich Kiel,Industriering,99,Kiel,24103,DE,,+43 22 2714 324,buchhaltung@hotelullrichkiel.de
0000501683,Hotel Hartmann Hamburg,Schulstraße,74,Hamburg,20095,DE,,+43 42 4486 7435,einkauf@hotelhartmannhambu.de
0000501684,Hotel Engel Wien,Marktplatz,105,Wien,1010,AT,,,bestellung@hotelengelwien.at
0000501685,Bäckerei Gruber 18,Schulstraße,196,Mannheim,68159,DE,,+31 60 6594 7114,bestellung@bäckereigruber18.de
0000501686,Engel Partnermarkt Leipzig,Industriering,122,Leipzig,04109,,,+41 81 4197 4429,einkauf@engelpartnermarktl.de
0000501687,Kiosk Rohde Hamburg,Schulstraße,203,Hamburg,20095,DE,,+48 96 7793 8481,info@kioskrohdehamburg.de
0000501688,Radtke Vertriebs KG 13,Talstraße,147,Kraków,30-001,PL,,+31 59 6906 1577,info@radtkevertriebskg1.pl
0000501689,Betriebskantine Eckert AG 3,Industriering,78,Bielefeld,8477,DE,,+31 32 8621 6631,bestellung@betriebskantineeck.de
0000501690,Brandes Handels GmbH & Co. KG 17,Ringstraße,20,Hannover,30159,DE,,+43 97 6790 9191,bestellung@brandeshandelsgmbh.de
0000501691,Metzgerei Wendt 3,Schulstraße,1,Lyon,69001,FR,,+43 48 5332 1406,einkauf@metzgereiwendt3.fr
0000501692,Krause Vertriebs KG 3,Industriering,30,Dortmund,44135,DE,,+49 74 3399 3673,bestellung@krausevertriebskg3.de
0000501693,Betriebskantine Hartmann AG 13,Am Hafen,148,Frankfurt am Main,60311,DE,,+33 47 3930 2535,bestellung@betriebskantinehar.de
0000501694,Krause Gastronomie GmbH 17,Schulstraße,3,Graz,8010,AT,,+31 49 5232 5447,buchhaltung@krausegastronomieg.at
0000501695,Bäckerei Wendt 4,Ringstraße,168,Düsseldorf,40213,DE,,+41 26 6999 1857,bestellung@bäckereiwendt4.de
0000501696,Rohde Vertriebs KG 9,Feldweg,87,Frankfurt am Main,60311,DE,,+41 30 6558 8975,einkauf@rohdevertriebskg9.de
0000501697,Eckert Großhandel GmbH,Talstraße,219,Karlsruhe,76133,DE,,+33 47 2172 6002,bestellung@eckertgroßhandelgm.de
0000501698,Amann Gastronomie GmbH 14,Lindenweg,224,Wuppertal,42103,DE,,+31 52 4595 1703,bestellung@amanngastronomiegm.de
0000501699,Bergmann Gastronomie GmbH 12,Schulstraße,66,Duisburg,47051,DE,,+33 78 7593 3931,einkauf@bergmanngastronomi.de
0000501700,Thiel Partnermarkt Bielefeld,Gewerbepark,233,Bielefeld,33602,DE,,+43 32 4878 2846,buchhaltung@thielpartnermarktb.de
0000501701,Hotel Frank Essen,Gewerbepark,90,Essen,45127,DE,,+43 28 6403 6525,buchhaltung@hotelfrankessen.de
0000501702,Betriebskantine Vogel AG 2,Ringstraße,62,Freiburg,79098,DE,,+49 25 8125 8522,buchhaltung@betriebskantinevog.de
0000501703,Kiosk Vetter Freiburg,Feldweg,18,Freiburg,79098,DE,,+49 37 6291 4346,info@kioskvetterfreibur.de
0000501704,Betriebskantine Ullrich AG 2,Gewerbepark,163,München,80331,DE,,+33 55 7035 4151,einkauf@betriebskantineull.de
0000501705,Metzgerei Stein 15,Marktplatz,88,Leipzig,04109,DE,,+41 54 7844 4597,bestellung@metzgereistein15.de
0000501706,Sommer Großhandel GmbH 8,Marktplatz,145,Bielefeld,33602,DE,,+49 74 4051 9691,einkauf@sommergroßhandelgm.de
0000501707,Kaufmann Partnermarkt Lille,Brückenstraße,213,Lille,59000,FR,,+43 55 3671 3679,buchhaltung@kaufmannpartnermar.fr
0000501708,Radtke Gastronomie GmbH 14,Schulstraße,45,Bonn,53111,DE,,+43 58 3902 2174,einkauf@radtkegastronomieg.de
0000501709,Metzgerei Vogel 16,Lindenweg,137,Rotterdam,3011 AA,NL,,+31 81 3669 8181,info@metzgereivogel16.nl
0000501710,Hartmann Gastronomie GmbH 17,Talstraße,112,Zürich,8001,CH,,+43 33 9253 4165,bestellung@hartmanngastronomi.ch
0000501711,Kiosk Ziegler Duisburg,Talstraße,143,Duisburg,47051,DE,,+33 65 7848 3353,einkauf@kioskzieglerduisbu.de
0000501712,Frank Gastronomie GmbH 5,Feldweg,94,Wuppertal,42103,DE,,+31 81 7601 5281,einkauf@frankgastronomiegm.de
0000501713,Winkler Vertriebs KG,Am Hafen,12,Stuttgart,70173,DE,,+48 44 2086 6852,bestellung@winklervertriebskg.de
0000501714,Betriebskantine Lehmann AG 4,Am Hafen,197,Wuppertal,42103,DE,,+33 21 9917 884,info@betriebskantineleh.de
0000501715,Sievers Großhandel GmbH 13,Lindenweg,191,Basel,4051,CH,,+31 78 2554 2827,einkauf@sieversgroßhandelg.ch
0000501716,Bäckerei Bergmann 8,Marktplatz,64,Graz,8010,AT,,+48 97 2868 4384,buchhaltung@bäckereibergmann8.at
0000501717,Eckert Vertriebs KG 19,Industriering,28,Nürnberg,90403,DE,,+43 47 3542 4270,bestellung@eckertvertriebskg1.de
0000501718,Hotel Ullrich Hamburg,Lindenweg,51,Hamburg,20095,DE,,+33 43 9360 3850,info@hotelullrichhambur.de
0000501719,Radtke Vertriebs KG 7,Marktplatz,192,Amsterdam,1012 AB,NL,,+48 80 3723 8768,einkauf@radtkevertriebskg7.nl
0000501720,Bäckerei Brandes 17,Brückenstraße,143,Kraków,30-001,PL,,+43 24 2925 399,einkauf@bäckereibrandes17.pl
0000501721,Sommer Gastronomie GmbH 14,Talstraße,101,Basel,4051,CH,,+31 91 1986 1270,einkauf@sommergastronomieg.ch
0000501722,Betriebskantine Bergmann AG 3,Industriering,26,Dresden,01067,DE,,+33 43 2516 1321,info@betriebskantineber.de
0000501723,Eckert Großhandel GmbH 9,Am Hafen,50,Kraków,30-001,PL,,+48 29 2127 7166,einkauf@eckertgroßhandelgm.pl
0000501724,Ullrich Partnermarkt Düsseldorf,Hauptstraße,76,Düsseldorf,40213,DE,,+31 68 6060 2399,buchhaltung@ullrichpartnermark.de
0000501725,Dittrich Vertriebs KG 17,Industriering,130,Dortmund,44135,DE,,+43 54 8790 6566,einkauf@dittrichvertriebsk.de
0000501726,Hotel Sievers Dresden,Industriering,214,Dresden,01067,DE,,+49 77 8850 1827,buchhaltung@hotelsieversdresde.de
0000501727,Bergmann Gastronomie GmbH 3,Marktplatz,23,München,80331,DE,,+41 44 7430 6877,info@bergmanngastronomi.de
0000501728,Wendt Handels GmbH & Co. KG 13,Schulstraße,39,Karlsruhe,76133,DE,,+49 31 9068 1061,buchhaltung@wendthandelsgmbhco.de
0000501729,Krause Handels GmbH & Co. KG 15,Hauptstraße,50,Bielefeld,33602,DE,,+48 84 8786 3174,bestellung@krausehandelsgmbhc.de
0000501730,Amann Handels GmbH & Co. KG 9,Am Hafen,188,Leipzig,04109,DE,,+41 42 8130 6338,buchhaltung@amannhandelsgmbhco.de
0000501731,Bäckerei Eckert 6,Bahnhofstraße,153,Rotterdam,3011 AA,NL,,+33 35 5749 6500,buchhaltung@bäckereieckert6.nl
0000501732,Hotel Radtke Amsterdam,Am Hafen,33,Amsterdam,1012 AB,NL,,+43 83 7074 8925,bestellung@hotelradtkeamsterd.nl
0000501733,Sommer Partnermarkt Bochum,Marktplatz,140,Bochum,44787,DE,,+49 85 8908 9341,buchhaltung@sommerpartnermarkt.de
0000501734,Bergmann Vertriebs KG 18,Industriering,84,Bremen,28195,DE,,+41 37 2455 4702,bestellung@bergmannvertriebsk.de
0000501735,Winkler Partnermarkt Augsburg,Marktplatz,148,Augsburg,86150,DE,,+43 68 5453 2967,einkauf@winklerpartnermark.de
0000501736,Kiosk Engel Bremen,Marktplatz,14,Bremen,28195,DE,,+33 41 9557 1517,info@kioskengelbremen.de
0000501737,Gruber Partnermarkt Münster,Ringstraße,239,Münster,48143,DE,,,bestellung@gruberpartnermarkt.de
0000501738,Vogel Handels GmbH & Co. KG 12,Feldweg,108,Leipzig,04109,DE,,+31 21 8056 2349,info@vogelhandelsgmbhco.de
0000501739,Engel Großhandel GmbH 19,Am Hafen,55,Bonn,53111,DE,,+33 44 9390 2750,buchhaltung@engelgroßhandelgmb.de
0000501740,Dittrich Vertriebs KG 8,Feldweg,59,Hannover,30159,DE,,+49 58 5762 1638,bestellung@dittrichvertriebsk.de
0000501741,Bäckerei Rohde,Gewerbepark,85,Augsburg,86150,DE,,+49 97 9035 7332,info@bäckereirohde.de
0000501742,Kiosk Stein Lille,Bahnhofstraße,83,Lille,59000,FR,,+48 77 6798 9123,bestellung@kiosksteinlille.fr
0000501743,Vetter Partnermarkt Basel,Brückenstraße,211,Basel,4051,CH,,+31 43 5203 5025,info@vetterpartnermarkt.ch
0000501744,Kiosk Krause Wuppertal,Gewerbepark,208,Wuppertal,42103,DE,,+31 43 8481 8292,einkauf@kioskkrausewuppert.de
0000501745,Böhm Vertriebs KG 3,Ringstraße,5,Münster,48143,DE,,+43 37 2449 713,einkauf@böhmvertriebskg3.de
0000501746,Bäckerei Kaufmann 8,Brückenstraße,199,Münster,48143,DE,,+49 51 3014 6283,einkauf@bäckereikaufmann8.de
0000501747,Betriebskantine Rohde AG 12,Marktplatz,61,Dortmund,44135,DE,,+33 40 1788 3827,bestellung@betriebskantineroh.de
0000501748,Vetter Großhandel GmbH 13,Industriering,234,Nürnberg,90403,DE,,+31 74 4659 3342,buchhaltung@vettergroßhandelgm.de
0000501749,Frank Gastronomie GmbH 14,Ringstraße,206,Köln,50667,DE,,+33 21 8617 1971,einkauf@frankgastronomiegm.de
0000501750,Kiosk Dittrich Mannheim,Schulstraße,123,Mannheim,68159,DE,,+41 68 3923 5105,bestellung@kioskdittrichmannh.de
0000501751,Kiosk Rohde Graz,Industriering,223,Graz,8010,AT,,+49 59 2536 3584,bestellung@kioskrohdegraz.at
0000501752,Metzgerei Vetter 17,Lindenweg,140,Kiel,24103,DE,,+49 52 6835 509,buchhaltung@metzgereivetter17.de
0000501753,Kiosk Dittrich Dortmund,Schulstraße,134,Dortmund,44135,DE,,,buchhaltung@kioskdittrichdortm.de
0000501754,Böhm Handels GmbH & Co. KG 5,Industriering,235,Stuttgart,70173,DE,,+49 67 2877 2695,einkauf@böhmhandelsgmbhcok.de
0000501755,Vetter Großhandel GmbH 13,Brückenstraße,165,Essen,45127,DE,,+31 99 1570 1930,bestellung@vettergroßhandelgm.de
0000501756,Betriebskantine Vetter AG 15,Marktplatz,62,Münster,48143,DE,,+48 28 9649 3043,einkauf@betriebskantinevet.de
0000501757,Hotel Böhm Karlsruhe,Am Hafen,102,Karlsruhe,76133,DE,,+48 54 8532 8154,bestellung@hotelböhmkarlsruhe.de
0000501758,Hotel Thiel Wuppertal,Lindenweg,93,Wuppertal,42103,DE,,+43 31 5617 483,bestellung@hotelthielwupperta.de
0000501759,Bäckerei Winkler 16,Ringstraße,228,Augsburg,86150,DE,,+41 34 3658 3607,info@bäckereiwinkler16.de
0000501760,Thiel Großhandel GmbH 13,Feldweg,100,Freiburg,79098,DE,,+43 92 2161 2876,info@thielgroßhandelgmb.de
0000501761,Hotel Amann Bonn,Marktplatz,197,Bonn,53111,DE,,+41 75 7059 9970,
0000501762,Kiosk Vogel Bonn 7,Am Hafen,41,Bonn,53111,DE,,+33 65 7187 6488,einkauf@kioskvogelbonn7.de
0000501763,Amann Vertriebs KG 2,Lindenweg,155,Rotterdam,3011 AA,NL,,+48 92 1143 7354,bestellung@amannvertriebskg2.nl
0000501764,Engel Partnermarkt Zürich,Am Hafen,229,Zürich,8001,CH,,+49 82 6204 2613,einkauf@engelpartnermarktz.ch
0000501765,Kiosk Radtke Graz,Feldweg,216,Graz,8010,AT,,+33 97 6964 2245,einkauf@kioskradtkegraz.at
0000501766,Stein Gastronomie GmbH 17,Feldweg,92,Mannheim,68159,DE,,+31 99 6561 8087,bestellung@steingastronomiegm.de
0000501767,Sievers Partnermarkt Bielefeld,Bahnhofstraße,9,Bielefeld,33602,DE,,,bestellung@sieverspartnermark.de
0000501768,Wendt Gastronomie GmbH 8,Gewerbepark,233,Zürich,8001,CH,,+48 27 1850 2076,bestellung@wendtgastronomiegm.ch
0000501769,Bäckerei Dittrich 4,Marktplatz,97,Zürich,8001,CH,,+33 25 3461 6728,info@bäckereidittrich4.ch
0000501770,Hotel Sommer Essen,Am Hafen,52,Essen,45127,DE,,+33 76 3921 6509,info@hotelsommeressen.de
0000501771,Hotel Böhm Lyon,Bahnhofstraße,217,Lyon,69001,FR,,+43 25 5182 1642,info@hotelböhmlyon.fr
0000501772,Betriebskantine Vetter AG 12,Gewerbepark,193,Wien,1010,AT,,+43 69 2271 8035,buchhaltung@betriebskantinevet.at
0000501773,Kiosk Gruber Köln,Schulstraße,210,Köln,50667,DE,,+49 37 6490 3163,einkauf@kioskgruberköln.de
0000501774,Hotel Dittrich Bielefeld,Hauptstraße,173,Bielefeld,33602,DE,,+31 65 6550 1223,buchhaltung@hoteldittrichbiele.de
0000501775,Eckert Vertriebs KG 13,Hauptstraße,130,Münster,48143,DE,,+33 83 9571 2025,info@eckertvertriebskg1.de
0000501776,Hartmann Handels GmbH & Co. KG 8,Bahnhofstraße,140,Hamburg,20095,DE,,+43 75 6891 2247,bestellung@hartmannhandelsgmb.de
0000501777,Bäckerei Eckert 7,Hauptstraße,175,Hamburg,20095,DE,,+43 91 9628 5857,einkauf@bäckereieckert7.de
0000501778,Radtke Partnermarkt Mannheim,Lindenweg,68,Mannheim,68159,DE,,+31 23 2207 920,info@radtkepartnermarkt.de
0000501779,Betriebskantine Kaufmann AG 12,Ringstraße,199,Stuttgart,70173,DE,,+31 70 6625 7704,einkauf@betriebskantinekau.de
0000501780,Bergmann Gastronomie GmbH 6,Brückenstraße,133,Bochum,44787,DE,,+33 68 6931 2624,bestellung@bergmanngastronomi.de
0000501781,Hotel Winkler Nürnberg,Gewerbepark,75,Nürnberg,90403,DE,,+49 50 9565 2161,buchhaltung@hotelwinklernürnbe.de
0000501782,Rohde Großhandel GmbH 11,Lindenweg,152,Münster,48143,DE,,+49 99 6944 4791,bestellung@rohdegroßhandelgmb.de
0000501783,Metzgerei Bergmann 9,Lindenweg,46,Hannover,30159,DE,,+41 66 9071 7435,buchhaltung@metzgereibergmann9.de
0000501784,Metzgerei Winkler 14,Bahnhofstraße,75,Leipzig,04109,DE,,+31 40 7322 7211,einkauf@metzgereiwinkler14.de
0000501785,Böhm Handels GmbH & Co. KG 12,Gewerbepark,229,Dortmund,44135,DE,,+41 20 4853 8883,info@böhmhandelsgmbhcok.de
0000501786,Bäckerei Brandes 13,Lindenweg,9,Essen,45127,DE,,+48 83 8091 2663,buchhaltung@bäckereibrandes13.de
0000501787,Brandes Großhandel GmbH 11,Am Hafen,133,Wien,1010,AT,,+33 95 8581 8007,buchhaltung@brandesgroßhandelg.at
0000501788,Kiosk Bergmann Kraków,Lindenweg,193,Kraków,30-001,PL,,+41 28 4680 9847,info@kioskbergmannkrakó.pl
0000501789,Metzgerei Ziegler 3,Brückenstraße,177,Nürnberg,90403,DE,,+49 92 6069 2297,info@metzgereiziegler3.de
0000501790,Betriebskantine Amann AG 18,Hauptstraße,205,Zürich,8001,CH,,+43 95 7164 5843,bestellung@betriebskantineama.ch
0000501791,Bäckerei Ullrich 18,Feldweg,182,Freiburg,79098,DE,,+49 58 4121 5067,bestellung@bäckereiullrich18.de
0000501792,Wendt Handels GmbH & Co. KG 6,Hauptstraße,82,Freiburg,79098,DE,,+33 90 4077 3478,info@wendthandelsgmbhco.de
0000501793,Bäckerei Kaufmann 13,Feldweg,41,Hamburg,20095,DE,,+48 44 7694 8898,buchhaltung@bäckereikaufmann13.de
0000501794,Sommer Handels GmbH & Co. KG,Am Hafen,85,Wuppertal,42103,DE,,+41 25 7573 8575,einkauf@sommerhandelsgmbhc.de
0000501795,Hotel Hartmann München,Industriering,150,München,80331,DE,,+43 25 1500 9267,info@hotelhartmannmünch.de
0000501796,Kiosk Rohde Münster 17,Lindenweg,36,Münster,2053,DE,,+43 83 7788 352,bestellung@kioskrohdemünster1.de
0000501797,Eckert Vertriebs KG 10,Feldweg,161,Leipzig,04109,DE,,+41 32 5217 7012,einkauf@eckertvertriebskg1.de
0000501798,Ullrich Großhandel GmbH 12,Schulstraße,226,Münster,48143,DE,,+41 20 3528 9613,info@ullrichgroßhandelg.de
0000501799,Winkler Partnermarkt Frankfurt am Main,Hauptstraße,23,Frankfurt am Main,60311,DE,,+41 32 6432 301,buchhaltung@winklerpartnermark.de
0000501800,Engel Partnermarkt Dortmund,Feldweg,65,Dortmund,44135,DE,,+41 69 5688 8654,buchhaltung@engelpartnermarktd.de
0000501801,Bäckerei Krause 16,Lindenweg,168,Wien,1010,AT,,+43 68 8588 3368,einkauf@bäckereikrause16.at
0000501802,Radtke Partnermarkt Leipzig,Schulstraße,114,Leipzig,04109,DE,,+31 55 1703 1718,einkauf@radtkepartnermarkt.de
0000501803,Krause Vertriebs KG 17,Hauptstraße,172,Dortmund,44135,DE,,+48 40 5533 9595,einkauf@krausevertriebskg1.de
