LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000469457,DIEN,Jansen Logistiek BV,,JANSEN LOG,Handelskade 164,Utrecht,3560 HJ,NL,EN,+31 20 327 6757,billing@jansen-logistiek.nl,NL112551432B82,,,2023-03-24
0000473182,DIEN,Piotrowski S.A.,,PIOTROWSKI,ul. Fabryczna 65,Poznań,60-659,PL,EN,+48 12 461 0702,accounts@piotrowski-s.pl,PL7054004047,X,,2025-06-10
0000473592,DIEN,"Dai Viet Footwear & Partner Co., Ltd",,DAI VIET F,"Lot C37, Tan Binh Industrial Park",Hanoi,100455,VN,EN,+84 236 647 6476,orders@dai-viet-75.com.vn,6378262844,,,2021-12-10
0000473762,DIEN,Westphal Handels & Partner GmbH,,WESTPHALHA,Robert-Bosch-Straße 148,Berlin,10204,DE,DE,+49 30 3490 1482,service@westphal-handels.de,DE792591890,,,2009-07-18
0000474265,DIEN,Ganapathy Industries Pvt Ltd,,GANAPATHY,232 Avinashi Road,Noida,201304,IN,EN,+91 421 546 4183,finance@ganapathy-industries.in,09PGATZ8842Y1ZC,,,2022-06-14
0000475210,DIEN,Grünwald Kosmetik AG,,GRUNWALDKO,Lindenallee 57,Berlin,10121,DE,DE,+49 511 827 3309,verwaltung@grunwald-kosmetik.de,,,,2022-06-13
0000476019,DIEN,Bellevue Distribution S.A.,,,155 Rue de l'Industrie,Marseille,13032,FR,FR,,contact@bellevue-distribution.fr,FR11435589117,,,2019-06-26
0000477928,DIEN,Mühlbach Frischdienst GmbH,,MUHLBACH F,Fabrikweg 176,Dresden,01134,DE,DE,+49 89 2603 5221,export@muhlbach-frischdienst.de,DE275600078,,,2019-05-27
0000478044,DIEN,Lorenz Handels AG,,LORENZ HAN,Otto-Hahn-Straße 230,Hannover,30166,DE,DE,+49 89 4557 2765,service@lorenz-handels.de,,,,2022-01-11
0000478592,DIEN,Crestwood-Ravenscroft Distribution Limited,,CRESTWOODR,5 Queens Road,London,SE1 1UE,GB,EN,+44 113 849 5799,orders@crestwood-ravenscroft.co.uk,GB268533383,,,2024-09-29
0000479499,DIEN,ZZZ GESPERRT,,ZZZGESPERR,129 Mill Lane,London,N1 5TB,GB,EN,+44 115 466 8514,export@vantage-fulfilment.co.uk,GB497451939,,,2025-02-27
0000479610,DIEN,Wieland Handels GmbH,,WIELANDHAN,Robert-Bosch-Straße 56,Münster,48215,DE,DE,,office@wieland-handels.de,DE547261282,,,2020-06-22
0000480953,DIEN,HERRERA S.L.,c/o Central Settlement,HERRERA SL,AVENIDA DE LA CONSTITUCION 233,Madrid,28011,ES,ES,+34 96 311 8306,mailto:info@herrera-s.es,ESE2913707A,,,2025-10-03
0000481449,DIEN,Eichberg Kosmetik & Partner GmbH & Co. KG,,EICHBERG K,Gewerbepark 72,Dresden,01080,DE,DE,+49 89 3407 8339,office@eichberg-kosmetik.de,DE788459787,,,2020-07-18
0000482314,DIEN,Navkar & Bhagwati Pvt Ltd,,NAVKARBHAG,"SIDCO Industrial Estate, Unit 175",Ludhiana,141044,IN,EN,+91 120 707 4422,,03XSVAX1259V1ZF,,,2023-05-13
0000482335,DIEN,RIVAS MOBILIARIO & PARTNER S.L.,Division Retail,RIVAS MOBI,"POLIGONO INDUSTRIAL SUR, NAVE 38",Barcelona,08012,ES,ES,+34 91 619 3089,contact@rivas-mobiliario.es,ESB3286463V,,,2019-09-17
0000482489,DIEN,BAO TIN FOOTWEAR JSC,,BAO TIN FO,"LOT C143, TAN BINH INDUSTRIAL PARK",Binh Duong,820011,VN,EN,+84 274 368 7118,billing@bao-tin-74.com.vn,5263278409,,,2020-03-30
0000483532,DIEN,Mazur Technologie Sp. z o.o.,,MAZURTECHN,al. Jerozolimskie 119,Kraków,30-962,PL,EN,+48 42 242 0358,purchasing@mazur-technologie.pl,PL1591387531,,,2021-05-30
0000483860,DIEN,Kingsmere Fulfilment & Partner Ltd,,KINGSMERE,56 Station Road,Birmingham,B7 7AY,GB,EN,+44 115 983 8066,sales@kingsmere-fulfilment.co.uk,,,,2026-08-30
0000484170,DIEN,Falkenstein Frischdienst GmbH,,FALKENSTEI,Lindenallee 152,Münster,48207,DE,DE,+49 511 696 0548,info@falkenstein-frischdienst.de,DE230458129,,,2022-08-24
0000484180,DIEN,Thornbury Electronics & Partner Inc.,,THORNBURY,184 Lakeview Boulevard, COLUMBUS ,43210,US,EN,+1 312 555 4705,accounts@thornbury-electronics.com,28-2805028,X,,2024-10-25
0000485382,DIEN,Vantage Ltd,,VANTAGE LT,"Unit 94, Kingsway Business Park",Leeds,LS11 9SG,GB,EN,+44 20 2078 7498,export@vantage.co.uk,GB212471771,,,2026-02-16
0000485843,DIEN,Montclair Propreté SARL,,MONTCLAIR,195 Boulevard Gambetta,Toulouse,31022,FR,FR,+33 3 5255 6630,contact@montclair-proprete.fr,FR62551817000,,,2023-03-16
0000486101,DIEN,Kessler & Kornblum GmbH & Co. KG,,KESSLER KO,Industriestraße 71,Essen,45174,DE,DE,+49 511 580 7331,einkauf@kessler-kornblum.de,DE214160311,,,2020-05-16
0000486113,DIEN,Bergmann-Haustein Frischdienst e.K.,,BERGMANNHA,Gewerbepark 214,Hannover,30247,DE,DE,,buchhaltung@bergmann-haustein.de,DE634661979,,,2024-04-14
0000486312,DIEN,Steinhaus Sicherheit & Partner GmbH,,STEINHAUS,Am Handelshof 78,Köln,50741,DE,ZH,+49 421 586 8150,kontakt@steinhaus-sicherheit.de,DE671953965,,,2020-06-10
0000488151,DIEN,Longacre Shopfitting & Partner LLC,,LONGACRE S,10 Airport Road,Atlanta,30329,US,EN,+1 214 555 4735,sales@longacre-shopfitting.com,07-9295378,,,2023-06-30
0000489654,DIEN,"THIEN AN FURNITURE & PARTNER CO., LTD",,THIEN AN F,73 NGUYEN VAN LINH STREET,Binh Duong,820830,VN,EN,+84 274 808 2822,purchasing@thien-an.com.vn,,,,2025-05-28
0000492087,DIEN,Marion Kornblum AG,,MARION KOR,Hafenstraße 158,Bremen,28215,DE,DE,+49 421 325 2385,rechnung@marion-kornblum.de,DE555067462,,,2023-05-13
0000494008,DIEN,Ricciardi S.r.l.,,RICCIARDI,Viale della Repubblica 218,Bologna,40134,IT,IT,+39 051 8021 5173,accounts@ricciardi-s.it,,,,2018-06-09
0000494282,DIEN,Bergmann Service GmbH,,BERGMANN S,N/A,Köln,50736,DE,DE,+49 221 266 1371,einkauf@bergmann-service.de,DE870591142,,,2024-09-09
0000494473,DIEN,Lorenz Verpackungen e.K.,,LORENZ VER,,Düsseldorf,40218,DE,DE,+49 69 2360 7645,kontakt@lorenz-verpackungen.de,DE614256834,,,2021-02-25
0000495221,DIEN,Sophie Bühler GmbH,,SOPHIEBUHL,Am Handelshof 71,Essen,45127,DE,DE,+49 711 402 2141,einkauf@sophie-buhler.de,DE404340805,,,2026-04-01
0000495244,DIEN,Ortolani Tessile S.r.l.,,ORTOLANI T,Via Giuseppe Verdi 170,Milano,20138,IT,IT,+39 011 4046 6298,contact@ortolani-tessile.it,IT70322686296,,,2020-09-04
0000495926,DIEN,Schönfeld-Kessler Kosmetik GmbH,,SCHONFELDK,Hafenstraße 123,Dresden,,DE,DE,+49 711 593 4570,buchhaltung@schonfeld-kessler.de,DE909873937,,,2022-08-15
0000497608,DIEN,Kuipers-Wassenaar Verpakkingen B.V.,Sales Division,KUIPERSWAS,Havenstraat 219,Eindhoven,5631 RK,NL,EN,+31 10 989 8847,k.nguyen@kuipers-wassenaar.nl,,,,2025-06-23
0000497716,DIEN,"Thien An Textile Co., Ltd",,THIEN AN T,25 Nguyen Van Linh Street,Da Nang,,VN,EN,+84 274 466 6442,accounts@thien-an-44.com.vn,1086779264,,,2021-11-24
0000498972,DIEN,Kingsmere Foods PLC,,KINGSMERE,"Unit 203, Kingsway Business Park",Manchester,M4 6XJ,GB,EN,+44 20 4622 1653,info@kingsmere-foods.co.uk,GB237019348,,,2023-12-21
0000500258,ZEMP,"Dietrich, Jana",,DIETRICH J,Zur Mühle 161,Essen,45189,DE,DE,+49 211 909 8356,dietrich-jana@acme-retail.de,,,,2018-06-28
0000504244,ZEMP,"Peters, Nina",,PETERS NIN,Gewerbepark 65,Hannover,30201,DE,DE,+49 421 838 4559,peters-nina@acme-retail.de,,,,2017-07-31
0000511454,ZEMP,"Cordes, Petra",,CORDESPETR,Gewerbepark 61,Dortmund,44148,DE,DE,+49 40 7776 1199,cordes-petra@acme-retail.de,,,,2017-05-15
0000513350,ZEMP,"Weber, Thomas",,WEBERTHOMA,Via Roma 207,Torino,10148,IT,IT,+39 051 6900 6563,weber-thomas@acme-retail.de,,,,2016-12-01
0000516107,ZEMP,"Albrecht, Jana",,ALBRECHT J,Industriestraße 218,München,80353,XX,DE,+49 69 5996 3715,albrecht-jana@acme-retail.de,,,,2019-06-21
0000521680,ZEMP,"Sommer, Britta",,SOMMERBRIT,Lindenallee 172,Stuttgart,70212,DE,DE,+49 69 6307 8970,sommer-britta@acme-retail.de,,,,2022-03-03
0000523241,ZEMP,"  Dietrich,  Karl ",,DIETRICH K,Hauptstraße 167,München,80385,DE,DE,+49 341 748 6569,dietrich-karl@acme-retail.de,,,,2021-04-21
0000530080,ZEMP,"Walter, Oliver",,WALTER OLI,Hauptstraße 86,Stuttgart,70193,DE,DE,+49 69 5093 7883,walter-oliver@acme-retail.de,,,,2026-06-23
0000530883,ZEMP,"  Gruber,  Karl ",,GRUBER KAR,Hauptstraße 29,Hannover,30202,DE,DE,+49 421 432 5957,gruber-karl@acme-retail.de,,,,2025-07-31
0000536025,ZEMP,"Albrecht, Erik",,ALBRECHTER,Otto-Hahn-Straße 45,Hannover,30226,DE,DE,+49 40 9279 0273,albrecht-erik@acme-retail.de,,,,2021-06-08
0000536137,ZEMP,"FISCHER, KARL",,FISCHER KA,BAHNHOFSTRASSE 147,Münster,48230,DE,DE,+49 511 774 5638,fischer-karl@acme-retail.de,,,,2018-10-26
0000543213,ZEMP,"Ulrich, Christian",,ULRICHCHRI,Lindenallee 194,Hamburg,20154,DE,DE,+49 221 714 9464,ulrich-christian@acme-retail.de,,,,2021-06-12
0000544807,ZEMP,"Brandt, Britta",,BRANDTBRIT,Lindenallee 153,,60389,DE,DE,+49 711 406 1127,brandt-britta@acme-retail.de,,,,2025-08-11
0000551044,ZEMP,"Mayer, Nina",,MAYERNINA,Hauptstraße 183,Stuttgart,70227,DE,DE,+49 89 3822 1314,mayer-nina@acme-retail.de,,,,2020-07-05
0000553328,ZEMP,"Brandt, Karl",,BRANDT KAR,Gewerbepark 151,Essen,45139,DE,DE,+49 511 483 9994,brandt-karl@acme-retail.de,,,,2023-11-04
0000558000,ZEMP,"Richter, Franziska",,RICHTER FR,Lindenallee 40,Hamburg,20114,DE,DE,+49 211 535 4957,richter-franziska@acme-retail.de,,,,2018-09-24
0000572903,ZEMP,"Vogt, Erik",,VOGTERIK,Bahnhofstraße 80,Leipzig,04153,DE,DE,+49 211 912 5681,vogt-erik@acme-retail.de,,,,2022-05-21
0000574949,ZEMP,"Lang, Oliver",,LANG OLIVE,Robert-Bosch-Straße 14,Düsseldorf,40281,DE,DE,+49 69 4596 7092,lang-oliver@acme-retail.de,,,,2010-02-13
0000578970,ZEMP,"Schmidt, Andreas",,SCHMIDT AN,Hauptstraße 161,Münster,48170,DE,DE,+49 211 284 9594,schmidt-andreas@acme-retail.de,,,,2023-03-19
0000579987,ZEMP,"Richter, Franziska",,RICHTER FR,Gewerbepark 52,Dresden,01155,DE,DE,+49 211 535 4957,richter-franziska@acme-retail.de,,,,2016-07-06
0000586304,ZEMP,"Jung, Markus",,JUNG MARKU,Bahnhofstraße 142,Dortmund,44200,DE,DE,+49 511 609 2485,jung-markus@acme-retail.de,,,,2017-11-24
0000589666,ZEMP,"Dietrich, Daniela",,DIETRICH D,Hauptstraße 13,Dresden,X1143,DE,DE,+49 221 793 5445,dietrich-daniela@acme-retail.de,,,,2017-01-08
0000590938,ZEMP,"SOMMER, FRANZISKA",,SOMMER FRA,INDUSTRIESTRASSE 31,Köln,50734,DE,DE,+49 89 8336 2579,info@sonnenfeld-druck.de ,,,,2019-09-04
0000595491,ZEMP,"Fischer, Jana",,FISCHER JA,,Frankfurt am Main,60359,DE,DE,+49 40 4978 1822,fischer-jana@acme-retail.de,,,,2023-02-05
0000597947,ZEMP,"Otto, Franziska",,OTTO FRANZ,Gewerbepark 210,Berlin,10202,DE,DE,+49 69 2325 3276,otto-franziska@acme-retail.de,,,,2023-06-03
